Reklinek;wielkopolskie;64-212
Żodyń;wielkopolskie;64-212
Chobienice;wielkopolskie;64-214
Grójec Mały;wielkopolskie;64-214
Grójec Wielki;wielkopolskie;64-214
Węglisz;wielkopolskie;64-214
Stradyń;wielkopolskie;64-223
Krzyż;wielkopolskie;64-224
Rudno;wielkopolskie;64-224
Świętno;wielkopolskie;64-224
Wilcze;wielkopolskie;64-224
Jaromierz;wielkopolskie;64-225
Jażyniec;wielkopolskie;64-225
Kopanica;wielkopolskie;64-225
Mała Wieś;wielkopolskie;64-225
Wąchabno;wielkopolskie;64-225
Wielka Wieś;wielkopolskie;64-225
Belęcin;wielkopolskie;64-231
Godziszewo;wielkopolskie;64-231
Mariankowo;wielkopolskie;64-231
Boruja;wielkopolskie;64-232
Kiełpiny;wielkopolskie;64-232
Kiełpiny (Kiełpiny-Kolonia);wielkopolskie;64-232
Nowa Tuchorza;wielkopolskie;64-232
Stara Tuchorza;wielkopolskie;64-232
Tuchorza;wielkopolskie;64-232
Barchlin;wielkopolskie;64-234
Błotnica;wielkopolskie;64-234
Borek (Brzeźniak);wielkopolskie;64-234
Bucz;wielkopolskie;64-234
Bucz Nowy;wielkopolskie;64-234
Górsko;wielkopolskie;64-234
Kaszczor;wielkopolskie;64-234
Kluczewo;wielkopolskie;64-234
Mochy;wielkopolskie;64-234
Olejnica;wielkopolskie;64-234
Osłonin;wielkopolskie;64-234
Perkowo;wielkopolskie;64-234
Popowo Stare;wielkopolskie;64-234
Poświętno;wielkopolskie;64-234
Przemęt;wielkopolskie;64-234
Radomierz;wielkopolskie;64-234
Sączkowo;wielkopolskie;64-234
Siekowo;wielkopolskie;64-234
Siekówko;wielkopolskie;64-234
Sokołowice;wielkopolskie;64-234
Solec Nowy;wielkopolskie;64-234
Starkowo;wielkopolskie;64-234
Starkowo (Starkowo-Bambry);wielkopolskie;64-234
Trzebidza;wielkopolskie;64-234
Wieleń;wielkopolskie;64-234
Wroniawy-Leśniczówka;wielkopolskie;64-234
Boruja Kościelna;wielkopolskie;64-300
Boruja Nowa;wielkopolskie;64-300
Bukowiec (Trzy Dęby);wielkopolskie;64-300
Chojniki;wielkopolskie;64-300
Cicha Góra;wielkopolskie;64-300
Grubsko;wielkopolskie;64-300
Jastrzębsko Stare;wielkopolskie;64-300
Kozie Laski;wielkopolskie;64-300
Nowa Róża;wielkopolskie;64-300
Nowy Tomyśl;wielkopolskie;64-300
Paproć;wielkopolskie;64-300
Przyłęk;wielkopolskie;64-300
Sątopy;wielkopolskie;64-300
Sękowo;wielkopolskie;64-300
Stary Tomyśl;wielkopolskie;64-300
Szarki;wielkopolskie;64-300
Wytomyśl;wielkopolskie;64-300
Mała Lipka;wielkopolskie;64-304
Bolewice;wielkopolskie;64-305
Bolewice (Odbudowa);wielkopolskie;64-305
Bolewicko;wielkopolskie;64-305
Grudna;wielkopolskie;64-305
Pąchy;wielkopolskie;64-305
Piotry;wielkopolskie;64-305
Sępolno;wielkopolskie;64-305
Węgielnia;wielkopolskie;64-305
Blinek;wielkopolskie;64-308
Błońsko;wielkopolskie;64-308
Błońsko (Mościska);wielkopolskie;64-308
Komorówko;wielkopolskie;64-308
Kuźnica Zbąska;wielkopolskie;64-308
Wioska;wielkopolskie;64-308
Wola Jabłońska;wielkopolskie;64-308
Bródki;wielkopolskie;64-310
Chmielinko;wielkopolskie;64-310
Grońsko;wielkopolskie;64-310
Grudzianka;wielkopolskie;64-310
Komorowice;wielkopolskie;64-310
Krzywy Las;wielkopolskie;64-310
Linie;wielkopolskie;64-310
Lipka Wielka;wielkopolskie;64-310
Lwówek;wielkopolskie;64-310
Mokre Ogrody;wielkopolskie;64-310
Pakosław (Polesie);wielkopolskie;64-310
Posadówek;wielkopolskie;64-310
Tarnowiec;wielkopolskie;64-310
Wymyślanka;wielkopolskie;64-310
Zębowo;wielkopolskie;64-310
Zgierzynka;wielkopolskie;64-310
Wąsowo;wielkopolskie;64-314
Wąsówko;wielkopolskie;64-314
Michorzewko;wielkopolskie;64-315
Chraplewo;wielkopolskie;64-316
Dąbrowa Nowa;wielkopolskie;64-316
Głuponie;wielkopolskie;64-316
Kuślin;wielkopolskie;64-316
Michorzewo (Krystianowo);wielkopolskie;64-316
Michorzewo;wielkopolskie;64-316
Michorzewo (Łaz);wielkopolskie;64-316
Śliwno;wielkopolskie;64-316
Trzcianka;wielkopolskie;64-316
Turkowo;wielkopolskie;64-316
Buk;wielkopolskie;64-320
Cieśle;wielkopolskie;64-320
Dakowy Suche;wielkopolskie;64-320
Dobieżyn;wielkopolskie;64-320
Kalwy;wielkopolskie;64-320
Niepruszewo;wielkopolskie;64-320
Otusz (Józefowo);wielkopolskie;64-320
Otusz;wielkopolskie;64-320
Pawłówko;wielkopolskie;64-320
Sznyfin;wielkopolskie;64-320
Wysoczka;wielkopolskie;64-320
Żegowo;wielkopolskie;64-320
Bukowiec Stary;wielkopolskie;64-330
Dakowy Mokre;wielkopolskie;64-330
Kopanki;wielkopolskie;64-330
Łagwy;wielkopolskie;64-330
Łęczyce;wielkopolskie;64-330
Niegolewo;wielkopolskie;64-330
Opalenica;wielkopolskie;64-330
Porażyn;wielkopolskie;64-330
Rudniki;wielkopolskie;64-330
Sielinko;wielkopolskie;64-330
Terespotockie;wielkopolskie;64-330
Troszczyn;wielkopolskie;64-330
Urbanowo;wielkopolskie;64-330
Uścięcice;wielkopolskie;64-330
Chrośnica;wielkopolskie;64-335
Łomnica;wielkopolskie;64-360
Łomnica (Morgi);wielkopolskie;64-360
Łomnica (Szklana Huta);wielkopolskie;64-360
Łomnica (Kopce);wielkopolskie;64-360
Nądnia;wielkopolskie;64-360
Nowa Wieś Zbąska;wielkopolskie;64-360
Nowe Jastrzębsko;wielkopolskie;64-360
Nowy Dwór (Leśne Domki);wielkopolskie;64-360
Perzyny;wielkopolskie;64-360
Przychodzko;wielkopolskie;64-360
Przyprostynia;wielkopolskie;64-360
Stefanowice;wielkopolskie;64-360
Strzyżewo (Piaski);wielkopolskie;64-360
Zakrzewko;wielkopolskie;64-360
Zbąszyń;wielkopolskie;64-360
Błaki;wielkopolskie;64-361
Glinki;wielkopolskie;64-361
Jabłonka Stara;wielkopolskie;64-361
Lewiczynek;wielkopolskie;64-361
Lubień;wielkopolskie;64-361
Łęczno;wielkopolskie;64-361
Miedzichowo;wielkopolskie;64-361
Prądówka;wielkopolskie;64-361
Silna Nowa;wielkopolskie;64-361
Smolarnia;wielkopolskie;64-361
Stary Folwark;wielkopolskie;64-361
Szklarka Trzcielska;wielkopolskie;64-361
Szklarka Trzcielska (Leśny Folwark);wielkopolskie;64-361
Toczeń;wielkopolskie;64-361
Trzciel-Odbudowa;wielkopolskie;64-361
Zachodzko;wielkopolskie;64-361
Dzięcielin;wielkopolskie;64-400
Gorzycko Stare;wielkopolskie;64-400
Gorzyń;wielkopolskie;64-400
Kaplin;wielkopolskie;64-400
Mierzyn;wielkopolskie;64-400
Mokrzec;wielkopolskie;64-400
Muchocin;wielkopolskie;64-400
Muchocin (Muchocinek);wielkopolskie;64-400
Popowo;wielkopolskie;64-400
Przedlesie;wielkopolskie;64-400
Przedlesie (Puszcza);wielkopolskie;64-400
Radgoszcz;wielkopolskie;64-400
Radusz;wielkopolskie;64-400
Skrzydlewo;wielkopolskie;64-400
Sowia Góra;wielkopolskie;64-400
Sterki;wielkopolskie;64-400
Zamyślin;wielkopolskie;64-400
Zatom Nowy;wielkopolskie;64-400
Zatom Nowy (Jenatowo);wielkopolskie;64-400
Zatom Stary;wielkopolskie;64-400
Zielona Chojna;wielkopolskie;64-400
Zwierzyniec;wielkopolskie;64-400
Żmijowiec;wielkopolskie;64-400
Bucharzewo (Marianowo);wielkopolskie;64-410
Bucharzewo (Pławiska);wielkopolskie;64-410
Bucharzewo (Błoto);wielkopolskie;64-410
Bucharzewo (Kukułka);wielkopolskie;64-410
Bucharzewo;wielkopolskie;64-410
Bucharzewo (Lichwin);wielkopolskie;64-410
Bucharzewo (Borowy Młyn);wielkopolskie;64-410
Bucharzewo (Czapliniec);wielkopolskie;64-410
Bucharzewo (Dębowiec);wielkopolskie;64-410
Bucharzewo (Gospódka);wielkopolskie;64-410
Bucharzewo (Jeleniec);wielkopolskie;64-410
Bucharzewo (Jeziorno);wielkopolskie;64-410
Chalin;wielkopolskie;64-410
Chorzępowo;wielkopolskie;64-410
Grobia;wielkopolskie;64-410
Jabłonowo;wielkopolskie;64-410
Kaczlin (Lesionki);wielkopolskie;64-410
Kaczlin;wielkopolskie;64-410
Kłosowice;wielkopolskie;64-410
Kobylarnia;wielkopolskie;64-410
Lutom;wielkopolskie;64-410
Lutomek;wielkopolskie;64-410
Ławica;wielkopolskie;64-410
Przemyśl;wielkopolskie;64-410
Przemyśl (Śrem);wielkopolskie;64-410
Sieraków;wielkopolskie;64-410
Tuchola;wielkopolskie;64-410
Białcz;wielkopolskie;64-412
Białokosz (Białokoszek);wielkopolskie;64-412
Białokoszyce;wielkopolskie;64-412
Charcice;wielkopolskie;64-412
Chrzypsko Małe;wielkopolskie;64-412
Chrzypsko Wielkie;wielkopolskie;64-412
Gnuszyn;wielkopolskie;64-412
Łężce;wielkopolskie;64-412
Łężeczki;wielkopolskie;64-412
Mylin;wielkopolskie;64-412
Orle Wielkie;wielkopolskie;64-412
Ryżyn;wielkopolskie;64-412
Strzyżmin;wielkopolskie;64-412
Kozubówka;wielkopolskie;64-420
Kubowo;wielkopolskie;64-420
Kurnatowice;wielkopolskie;64-420
Kwilcz;wielkopolskie;64-420
Kwilcz (Leśnik);wielkopolskie;64-420
Mechnacz;wielkopolskie;64-420
Miłostowo;wielkopolskie;64-420
Mościejewo;wielkopolskie;64-420
Prusim;wielkopolskie;64-420
Rozbitek;wielkopolskie;64-420
Stary Młyn;wielkopolskie;64-420
Upartowo;wielkopolskie;64-420
Urbanówko;wielkopolskie;64-420
Wituchowo;wielkopolskie;64-420
Gralewo;wielkopolskie;64-421
Kamionna;wielkopolskie;64-421
Kamionna (Wiktorowo);wielkopolskie;64-421
Kamionna (Kamionna-Folwark);wielkopolskie;64-421
Mnichy;wielkopolskie;64-421
Mniszki;wielkopolskie;64-421
Tuczępy;wielkopolskie;64-421
Chorzewo;wielkopolskie;64-423
Chudobczyce;wielkopolskie;64-423
Daleszynek;wielkopolskie;64-423
Karolewice;wielkopolskie;64-423
Lubosz;wielkopolskie;64-423
Niemierzewo;wielkopolskie;64-423
Dormowo;wielkopolskie;64-426
Głażewo;wielkopolskie;64-426
Łowyń;wielkopolskie;64-426
Krzyżkówko;wielkopolskie;64-427
Lewice;wielkopolskie;64-427
Lewice (Leśniczówka Lewice);wielkopolskie;64-427
Baborówko;wielkopolskie;64-500
Brodziszewo;wielkopolskie;64-500
Emilianowo;wielkopolskie;64-500
Gałowo;wielkopolskie;64-500
Gąsawy;wielkopolskie;64-500
Jastrowo;wielkopolskie;64-500
Kąsinowo;wielkopolskie;64-500
Mutowo;wielkopolskie;64-500
Myszkowo;wielkopolskie;64-500
Ostrolesie;wielkopolskie;64-500
Piaskowo;wielkopolskie;64-500
Piotrkówko;wielkopolskie;64-500
Przyborówko;wielkopolskie;64-500
Szamotuły;wielkopolskie;64-500
Szczuczyn;wielkopolskie;64-500
Witoldzin;wielkopolskie;64-500
Biezdrowo;wielkopolskie;64-510
Biezdrowo (Pierwoszewo);wielkopolskie;64-510
Biezdrowo (Biezdrowo-Osady);wielkopolskie;64-510
Biezdrowo (Biezdrowo-Huby);wielkopolskie;64-510
Chojno-Błota Małe;wielkopolskie;64-510
Chojno-Błota Wielkie;wielkopolskie;64-510
Chojno-Młyn;wielkopolskie;64-510
Chojno-Wieś (Lubowo Drugie);wielkopolskie;64-510
Chojno-Wieś (Zdroje);wielkopolskie;64-510
Chojno-Wieś;wielkopolskie;64-510
Ćmachowo;wielkopolskie;64-510
Ćmachowo (Ćmachowo-Huby);wielkopolskie;64-510
Gogolice;wielkopolskie;64-510
Huby-Oporowo;wielkopolskie;64-510
Jasionna;wielkopolskie;64-510
Kłodzisko;wielkopolskie;64-510
Lubowo;wielkopolskie;64-510
Lutyniec;wielkopolskie;64-510
Łucjanowo;wielkopolskie;64-510
Maszewice;wielkopolskie;64-510
Mokrz;wielkopolskie;64-510
Nowa Wieś (Warszawa);wielkopolskie;64-510
Nowy Kraków;wielkopolskie;64-510
Obelzanki;wielkopolskie;64-510
Pakawie;wielkopolskie;64-510
Popowo (Szklarnia);wielkopolskie;64-510
Popowo (Aleksandrowo);wielkopolskie;64-510
Popowo (Krasnobrzeg);wielkopolskie;64-510
Pożarowo;wielkopolskie;64-510
Pożarowo (Olin);wielkopolskie;64-510
Pustelnia;wielkopolskie;64-510
Rzecin;wielkopolskie;64-510
Samita;wielkopolskie;64-510
Samołęż;wielkopolskie;64-510
Smolnica;wielkopolskie;64-510
Stróżki;wielkopolskie;64-510
Stróżki (Borek);wielkopolskie;64-510
Szostaki;wielkopolskie;64-510
Wierzchocin;wielkopolskie;64-510
Winnogóra;wielkopolskie;64-510
Wronki;wielkopolskie;64-510
Wartosław;wielkopolskie;64-512
Baborowo;wielkopolskie;64-514
Lulinek;wielkopolskie;64-514
Pamiątkowo;wielkopolskie;64-514
Rudnik;wielkopolskie;64-514
Żalewo;wielkopolskie;64-514
Annogóra;wielkopolskie;64-520
Antoniny;wielkopolskie;64-520
Brączewo;wielkopolskie;64-520
Daniele;wielkopolskie;64-520
Dobrogostowo;wielkopolskie;64-520
Gaj Mały (Karolin);wielkopolskie;64-520
Gaj Mały;wielkopolskie;64-520
Jaryszewo;wielkopolskie;64-520
Karczemka;wielkopolskie;64-520
Lizbona;wielkopolskie;64-520
Obrowo;wielkopolskie;64-520
Obrzycko;wielkopolskie;64-520
Obrzycko-Zamek;wielkopolskie;64-520
Ordzin;wielkopolskie;64-520
Pęckowo;wielkopolskie;64-520
Piotrowo (Modrak);wielkopolskie;64-520
Słopanowo;wielkopolskie;64-520
Słopanowo (Słopanowo-Huby);wielkopolskie;64-520
Stobnicko;wielkopolskie;64-520
Zielonagóra;wielkopolskie;64-520
Zielonagóra (Borownik);wielkopolskie;64-520
Brzezno;wielkopolskie;64-530
Chlewiska;wielkopolskie;64-530
Dolne Pole;wielkopolskie;64-530
Gaj Wielki;wielkopolskie;64-530
Gorszewice;wielkopolskie;64-530
Kaźmierz;wielkopolskie;64-530
Kiączyn;wielkopolskie;64-530
Radzyny;wielkopolskie;64-530
Sierpówko;wielkopolskie;64-530
Sokolniki Małe;wielkopolskie;64-530
Sokolniki Wielkie;wielkopolskie;64-530
Stare;wielkopolskie;64-530
Stramnica;wielkopolskie;64-530
Wierzchaczewo;wielkopolskie;64-530
Witkowice-Wybudowanie;wielkopolskie;64-530
Podrzewie;wielkopolskie;64-541
Wilczyna;wielkopolskie;64-541
Bytyń;wielkopolskie;64-542
Gorgoszewo;wielkopolskie;64-542
Młodasko;wielkopolskie;64-542
Piersko;wielkopolskie;64-542
Chełminko;wielkopolskie;64-550
Chełminko (Turówko);wielkopolskie;64-550
Duszniki;wielkopolskie;64-550
Młynkowo;wielkopolskie;64-550
Niewierz;wielkopolskie;64-550
Czyściec;wielkopolskie;64-551
Koźle;wielkopolskie;64-551
Krzeszkowice;wielkopolskie;64-551
Lipnica (Lipnickie Huby);wielkopolskie;64-551
Lipnica (Bociany);wielkopolskie;64-551
Otorowo;wielkopolskie;64-551
Otorowo (Kamionka);wielkopolskie;64-551
Otorowo (Wincentowo);wielkopolskie;64-551
Otorowo (Poświętne);wielkopolskie;64-551
Otorowo (Mielno);wielkopolskie;64-551
Sędzinko;wielkopolskie;64-552
Sędziny;wielkopolskie;64-552
Ceradz Dolny;wielkopolskie;64-553
Grodziszczko;wielkopolskie;64-553
Grzebienisko;wielkopolskie;64-553
Mieściska;wielkopolskie;64-553
Wierzeja;wielkopolskie;64-553
Wilkowo;wielkopolskie;64-553
Binino;wielkopolskie;64-560
Bobulczyn;wielkopolskie;64-560
Dobrojewo;wielkopolskie;64-560
Forestowo;wielkopolskie;64-560
Klemensowo;wielkopolskie;64-560
Kluczewo (Kluczewo-Huby);wielkopolskie;64-560
Ostroróg;wielkopolskie;64-560
Rudki (Rudki-Huby);wielkopolskie;64-560
Szczepankowo;wielkopolskie;64-560
Wielonek;wielkopolskie;64-560
Zapust;wielkopolskie;64-560
Dąbrówka Leśna (Mycin);wielkopolskie;64-600
Dąbrówka Leśna;wielkopolskie;64-600
Kowanowo;wielkopolskie;64-600
Kowanówko;wielkopolskie;64-600
Marszewiec;wielkopolskie;64-600
Nowołoskoniec;wielkopolskie;64-600
Objezierze;wielkopolskie;64-600
Oborniki;wielkopolskie;64-600
Ocieszyn;wielkopolskie;64-600
Pacholewo;wielkopolskie;64-600
Rożnowo;wielkopolskie;64-600
Sławienko;wielkopolskie;64-600
Słonawy;wielkopolskie;64-600
Stobnica;wielkopolskie;64-600
Ślepuchowo;wielkopolskie;64-600
Uścikowo;wielkopolskie;64-600
Uścikowo (Berdychowo);wielkopolskie;64-600
Uścikowo-Folwark;wielkopolskie;64-600
Uścikówiec;wielkopolskie;64-600
Bębnikąt;wielkopolskie;64-603
Dąbrówka Ludomska;wielkopolskie;64-603
Lipa;wielkopolskie;64-603
Lipa (Lipa Nowa);wielkopolskie;64-603
Lipa (Wojciechowo);wielkopolskie;64-603
Lipa-Bagna;wielkopolskie;64-603
Ludomicko;wielkopolskie;64-603
Ludomy (Ludomki);wielkopolskie;64-603
Ludomy (Łaszczewiec);wielkopolskie;64-603
Ludomy (Drzonek);wielkopolskie;64-603
Ludomy;wielkopolskie;64-603
Orłowo;wielkopolskie;64-603
Nieszawa;wielkopolskie;64-604
Nieszawka;wielkopolskie;64-604
Uchorowo;wielkopolskie;64-604
Gołębowo;wielkopolskie;64-605
Kowalewko;wielkopolskie;64-605
Maniewo;wielkopolskie;64-605
Świerkówki;wielkopolskie;64-605
Wargowo;wielkopolskie;64-605
Dołęga;wielkopolskie;64-606
Nieczajna;wielkopolskie;64-606
Niemieczkowo;wielkopolskie;64-606
Nowakowo;wielkopolskie;64-606
Osowo Nowe;wielkopolskie;64-606
Osowo Stare;wielkopolskie;64-606
Popówko;wielkopolskie;64-606
Przeciwnica;wielkopolskie;64-606
Ruks-Młyn;wielkopolskie;64-606
Sycyn;wielkopolskie;64-606
Urbanie;wielkopolskie;64-606
Wychowaniec;wielkopolskie;64-606
Żukowo;wielkopolskie;64-606
Bąblin;wielkopolskie;64-607
Bąblinek;wielkopolskie;64-607
Bąbliniec;wielkopolskie;64-607
Kiszewko;wielkopolskie;64-607
Kiszewo;wielkopolskie;64-607
Marylówka;wielkopolskie;64-607
Józefinowo;wielkopolskie;64-608
Biniewo;wielkopolskie;64-610
Boguniewo;wielkopolskie;64-610
Dziewcza Struga;wielkopolskie;64-610
Garbatka;wielkopolskie;64-610
Jaracz;wielkopolskie;64-610
Kaziopole;wielkopolskie;64-610
Marlewo;wielkopolskie;64-610
Nienawiszcz;wielkopolskie;64-610
Owczegłowy;wielkopolskie;64-610
Pruśce;wielkopolskie;64-610
Rogoźno;wielkopolskie;64-610
Rożnowice;wielkopolskie;64-610
Studzieniec;wielkopolskie;64-610
Szczytno;wielkopolskie;64-610
Wełna;wielkopolskie;64-610
Żołędzin;wielkopolskie;64-610
Gościejewo;wielkopolskie;64-611
Laskowo;wielkopolskie;64-611
Budziszewko;wielkopolskie;64-612
Boruchowo;wielkopolskie;64-630
Gorzewko;wielkopolskie;64-630
Gościejewko;wielkopolskie;64-630
Gościejewo Leśne;wielkopolskie;64-630
Krężoły;wielkopolskie;64-630
Krężoły (Chmielewo);wielkopolskie;64-630
Łopiszewo;wielkopolskie;64-630
Ninino;wielkopolskie;64-630
Połajewice;wielkopolskie;64-630
Radom;wielkopolskie;64-630
Ryczywół;wielkopolskie;64-630
Skrzetusz;wielkopolskie;64-630
Tłukawy;wielkopolskie;64-630
Trzy Góry;wielkopolskie;64-630
Wiardunki;wielkopolskie;64-630
Ciszkowo;wielkopolskie;64-700
Czarnków;wielkopolskie;64-700
Goraj-Zamek;wielkopolskie;64-700
Góra nad Notecią;wielkopolskie;64-700
Grzępy;wielkopolskie;64-700
Komorzewo;wielkopolskie;64-700
Kuźnica Czarnkowska;wielkopolskie;64-700
Pianówka;wielkopolskie;64-700
Radolinek;wielkopolskie;64-700
Radosiew;wielkopolskie;64-700
Romanowo Dolne (Lipica);wielkopolskie;64-700
Śmieszkowo;wielkopolskie;64-700
Walkowice;wielkopolskie;64-700
Zofiowo;wielkopolskie;64-700
Romanowo Dolne;wielkopolskie;64-704
Romanowo Dolne (Osuch);wielkopolskie;64-704
Romanowo Górne;wielkopolskie;64-704
Marunowo;wielkopolskie;64-705
Gębice (Sobolewo);wielkopolskie;64-707
Gębiczyn;wielkopolskie;64-707
Hutka;wielkopolskie;64-707
Paliszewo;wielkopolskie;64-707
Ciążyń;wielkopolskie;64-710
Krosin;wielkopolskie;64-710
Połajewko;wielkopolskie;64-710
Połajewo;wielkopolskie;64-710
Przybychowo;wielkopolskie;64-710
Sierakówko;wielkopolskie;64-710
Sierakówko (Budziska);wielkopolskie;64-710
Sierakówko (Godosz);wielkopolskie;64-710
Krosinek;wielkopolskie;64-711
Młynkowo (Wybudowanie Młynkowskie);wielkopolskie;64-711
Młynkowo (Rachetki);wielkopolskie;64-711
Boruszyn;wielkopolskie;64-712
Długi Bród;wielkopolskie;64-712
Garncarski Bród;wielkopolskie;64-712
Krosin (Boruszynek);wielkopolskie;64-712
Tarnówko;wielkopolskie;64-712
Jędrzejewo (Pomorska Wola);wielkopolskie;64-713
Jędrzejewo (Plany);wielkopolskie;64-713
Jędrzejewo (Kaźmierówka);wielkopolskie;64-713
Jędrzejewo (Książnica);wielkopolskie;64-713
Jędrzejewo (Piaski);wielkopolskie;64-713
Jędrzejewo (Jesionowo);wielkopolskie;64-713
Jędrzejewo;wielkopolskie;64-713
Średnica;wielkopolskie;64-713
Antoniewo;wielkopolskie;64-720
Bzowo;wielkopolskie;64-720
Goraj;wielkopolskie;64-720
Klempicz;wielkopolskie;64-720
Krucz;wielkopolskie;64-720
Kruteczek;wielkopolskie;64-720
Lubasz (Bończa);wielkopolskie;64-720
Lubasz;wielkopolskie;64-720
Lubasz (Sławienko);wielkopolskie;64-720
Miłkowo (Miłkówko);wielkopolskie;64-720
Miłkowo (Elżbiecin);wielkopolskie;64-720
Miłkowo;wielkopolskie;64-720
Nowina;wielkopolskie;64-720
Stajkowo;wielkopolskie;64-720
Gulcz;wielkopolskie;64-723
Hamrzysko (Gniewomierz);wielkopolskie;64-723
Hamrzysko;wielkopolskie;64-723
Hamrzysko (Maciejewo);wielkopolskie;64-723
Rosko;wielkopolskie;64-723
Dzierżążno Małe;wielkopolskie;64-729
Dzierżążno Wielkie;wielkopolskie;64-729
Dzierżążno Wielkie (Kaletowo);wielkopolskie;64-729
Gieczynek;wielkopolskie;64-729
Kocień Wielki;wielkopolskie;64-729
Kocień Wielki (Usypisko);wielkopolskie;64-729
Lipinki;wielkopolskie;64-729
Brzezinki;wielkopolskie;64-730
Folsztyn;wielkopolskie;64-730
Herburtowo;wielkopolskie;64-730
Jaryń;wielkopolskie;64-730
Jeleniec;wielkopolskie;64-730
Kałądek;wielkopolskie;64-730
Kuźniczka;wielkopolskie;64-730
Łaski;wielkopolskie;64-730
Mężyk;wielkopolskie;64-730
Mężyk (Bielsko);wielkopolskie;64-730
Mniszek;wielkopolskie;64-730
Nowe Dwory;wielkopolskie;64-730
Ogrodzieniec;wielkopolskie;64-730
Wrzeszczyna;wielkopolskie;64-730
Wrzeszczyna (Bęglewo);wielkopolskie;64-730
Wrzeszczyna (Potrzebowice);wielkopolskie;64-730
Zielonowo;wielkopolskie;64-730
Drawski Młyn;wielkopolskie;64-731
Chełst;wielkopolskie;64-733
Drawsko;wielkopolskie;64-733
Drawsko (Łężno);wielkopolskie;64-733
Drawsko (Brzozowica);wielkopolskie;64-733
Kamiennik;wielkopolskie;64-733
Kwiejce;wielkopolskie;64-733
Kwiejce Nowe;wielkopolskie;64-733
Kwiejce Nowe (Przecznik);wielkopolskie;64-733
Kwiejce Nowe (Radęcin);wielkopolskie;64-733
Kwiejce Nowe (Zieleniec);wielkopolskie;64-733
Marylin;wielkopolskie;64-733
Marylin (Marylec);wielkopolskie;64-733
Osina;wielkopolskie;64-733
Pełcza;wielkopolskie;64-733
Piłka (Borzysko-Młyn);wielkopolskie;64-733
Piłka (Kaczeniec);wielkopolskie;64-733
Głuchowiec;wielkopolskie;64-735
Miały;wielkopolskie;64-735
Bielice Nowe;wielkopolskie;64-761
Brzegi (Rzeczyn);wielkopolskie;64-761
Brzegi;wielkopolskie;64-761
Huta Szklana;wielkopolskie;64-761
Krzyż Wielkopolski;wielkopolskie;64-761
Lubcz Mały;wielkopolskie;64-761
Lubcz Wielki;wielkopolskie;64-761
Łokacz Mały;wielkopolskie;64-761
Łokacz Wielki;wielkopolskie;64-761
Wizany;wielkopolskie;64-761
Kuźnica Żelichowska;wielkopolskie;64-763
Nowe Osieczno;wielkopolskie;64-763
Pestkownica;wielkopolskie;64-763
Przesieki;wielkopolskie;64-763
Żelichowo;wielkopolskie;64-763
Chodzież;wielkopolskie;64-800
Chodzież (Karczewnik);wielkopolskie;64-800
Cisze;wielkopolskie;64-800
Jacewko;wielkopolskie;64-800
Kierzkowice;wielkopolskie;64-800
Krystynka;wielkopolskie;64-800
Milcz (Ciszewo);wielkopolskie;64-800
Milcz;wielkopolskie;64-800
Nietuszkowo;wielkopolskie;64-800
Pietronki;wielkopolskie;64-800
Podanin;wielkopolskie;64-800
Stróżewice;wielkopolskie;64-800
Stróżewko;wielkopolskie;64-800
Stróżewo;wielkopolskie;64-800
Strzelce;wielkopolskie;64-800
Strzelęcin;wielkopolskie;64-800
Trojanka;wielkopolskie;64-800
Trzaskowice;wielkopolskie;64-800
Byszewice;wielkopolskie;64-810
Kaczory (Żabostowo);wielkopolskie;64-810
Krzewina;wielkopolskie;64-810
Morzewo;wielkopolskie;64-810
Prawomyśl;wielkopolskie;64-810
Równopole;wielkopolskie;64-810
Rzadkowo;wielkopolskie;64-810
Brodna;wielkopolskie;64-811
Zelgniewo;wielkopolskie;64-812
Konstantynowo (Mirowo);wielkopolskie;64-813
Konstantynowo (Rudki);wielkopolskie;64-813
Konstantynowo (Słomki);wielkopolskie;64-813
Strzelczyki;wielkopolskie;64-813
Zacharzyn (Wymysław);wielkopolskie;64-813
Zacharzyn;wielkopolskie;64-813
Nałęcza;wielkopolskie;64-814
Lipia Góra;wielkopolskie;64-815
Sokolec;wielkopolskie;64-815
Atanazyn;wielkopolskie;64-820
Borówki;wielkopolskie;64-820
Heliodorowo;wielkopolskie;64-820
Jaktorowo;wielkopolskie;64-820
Jaktorowo (Jaktorówko);wielkopolskie;64-820
Józefowice;wielkopolskie;64-820
Józefowice (Kosarzyn);wielkopolskie;64-820
Laskowo (Weśrednik);wielkopolskie;64-820
Laskowo (Nowy Młyn Drugi);wielkopolskie;64-820
Laskowo (Mielimąka);wielkopolskie;64-820
Laskowo (Piłka);wielkopolskie;64-820
Nowy Dwór (Józefy);wielkopolskie;64-820
Prostkowo;wielkopolskie;64-820
Raczyn;wielkopolskie;64-820
Szamocin;wielkopolskie;64-820
Szamoty;wielkopolskie;64-820
Śluza Krostkowo;wielkopolskie;64-820
Dębiniec;wielkopolskie;64-830
Karolinka;wielkopolskie;64-830
Klaudia;wielkopolskie;64-830
Klotyldzin;wielkopolskie;64-830
Lipiniec;wielkopolskie;64-830
Marcinek;wielkopolskie;64-830
Margonin;wielkopolskie;64-830
Margońska Wieś;wielkopolskie;64-830
Młynary;wielkopolskie;64-830
Próchnowo;wielkopolskie;64-830
Radwanki;wielkopolskie;64-830
